"Storage 213854 - RawData - C:\Documents and Settings\uvvis\Desktop\n\File_260414_213854.spc"
"Wavelength nm.","Abs."
687.50,-0.001
688.00,-0.003
688.50,0.002
689.00,-0.003
689.50,-0.004
690.00,-0.000
690.50,-0.005
691.00,0.001
691.50,0.001
692.00,-0.003
692.50,0.003
693.00,0.002
693.50,0.001
694.00,-0.000
694.50,-0.003
695.00,0.002
695.50,0.002
696.00,-0.002
696.50,0.002
697.00,-0.005
697.50,-0.004
698.00,-0.007
698.50,0.000
699.00,0.002
699.50,0.005
700.00,-0.003
700.50,-0.003
701.00,0.002
701.50,-0.001
702.00,0.001
702.50,0.004
703.00,0.006
703.50,0.012
704.00,0.006
704.50,0.001
705.00,-0.001
705.50,-0.003
706.00,-0.003
706.50,0.007
707.00,-0.002
707.50,-0.005
708.00,0.002
708.50,0.001
709.00,0.001
709.50,0.001
710.00,-0.001
710.50,-0.006
711.00,0.004
711.50,0.006
712.00,0.006
712.50,-0.000
713.00,-0.002
713.50,-0.001
714.00,0.005
714.50,-0.001
715.00,-0.004
715.50,-0.005
716.00,0.000
716.50,0.002
717.00,0.005
717.50,0.010
718.00,0.005
718.50,-0.005
719.00,0.001
719.50,0.003
720.00,-0.001
720.50,0.000
721.00,0.001
721.50,-0.000
722.00,0.002
722.50,-0.002
723.00,-0.002
723.50,0.001
724.00,0.000
724.50,0.000
725.00,0.008
725.50,0.001
726.00,0.000
726.50,0.002
727.00,0.004
727.50,0.004
728.00,0.010
728.50,0.005
729.00,-0.000
729.50,-0.001
730.00,0.002
730.50,-0.001
731.00,-0.003
731.50,0.002
732.00,0.001
732.50,0.002
733.00,-0.002
733.50,-0.001
734.00,0.006
734.50,-0.002
735.00,0.002
735.50,0.005
736.00,-0.004
736.50,-0.004
737.00,-0.003
737.50,0.002
738.00,-0.002
738.50,-0.001
739.00,-0.000
739.50,0.004
740.00,-0.002
740.50,-0.001
741.00,-0.005
741.50,0.005
742.00,0.002
742.50,0.005
743.00,-0.004
743.50,0.005
744.00,-0.004
744.50,-0.002
745.00,0.001
745.50,0.001
746.00,-0.007
746.50,-0.003
747.00,-0.006
747.50,-0.009
748.00,-0.003
748.50,0.001
749.00,0.007
749.50,-0.007
750.00,-0.001
750.50,-0.005
751.00,-0.004
751.50,-0.002
752.00,0.003
752.50,-0.005
753.00,-0.003
753.50,0.003
754.00,0.013
754.50,0.006
755.00,0.006
755.50,-0.001
756.00,-0.011
756.50,-0.006
757.00,0.000
757.50,0.001
758.00,0.001
758.50,-0.005
759.00,-0.004
759.50,-0.007
760.00,-0.002
760.50,0.001
761.00,-0.005
761.50,-0.000
762.00,0.007
762.50,-0.002
763.00,0.001
763.50,0.003
764.00,0.003
764.50,-0.001
765.00,0.002
765.50,0.007
766.00,0.003
766.50,0.004
767.00,0.002
767.50,0.005
768.00,0.009
768.50,-0.004
769.00,0.006
769.50,0.002
770.00,0.001
770.50,0.003
771.00,0.003
771.50,0.010
772.00,0.012
772.50,0.003
773.00,0.012
773.50,0.003
774.00,0.004
774.50,0.009
775.00,-0.001
775.50,-0.013
776.00,-0.009
776.50,0.002
777.00,0.001
777.50,0.007
778.00,0.004
778.50,-0.009
779.00,0.004
779.50,-0.005
780.00,0.004
780.50,0.003
781.00,-0.001
781.50,-0.004
782.00,0.005
782.50,0.007
783.00,0.001
783.50,-0.002
784.00,0.010
784.50,0.005
785.00,0.009
785.50,-0.002
786.00,-0.003
786.50,-0.001
787.00,0.007
787.50,-0.011
788.00,-0.010
788.50,-0.002
789.00,-0.004
789.50,-0.004
790.00,0.002
790.50,-0.003
791.00,0.001
791.50,-0.001
792.00,0.005
792.50,-0.007
793.00,-0.011
793.50,-0.016
794.00,-0.010
794.50,-0.000
795.00,0.000
795.50,0.009
796.00,0.005
796.50,0.010
797.00,0.007
797.50,0.001
798.00,0.005
798.50,0.012
799.00,-0.000
799.50,0.008
800.00,0.002
