"Storage 211743 - RawData - C:\Documents and Settings\uvvis\Desktop\n\File_260414_211743.spc"
"Wavelength nm.","Abs."
786.00,0.033
786.50,0.036
787.00,0.034
787.50,0.047
788.00,0.039
788.50,0.038
789.00,0.046
789.50,0.042
790.00,0.048
790.50,0.038
791.00,0.043
791.50,0.053
792.00,0.034
792.50,0.041
793.00,0.046
793.50,0.031
794.00,0.036
794.50,0.041
795.00,0.039
795.50,0.044
796.00,0.043
796.50,0.037
797.00,0.027
797.50,0.035
798.00,0.042
798.50,0.046
799.00,0.029
799.50,0.036
800.00,0.031
